Date,Close/Last,Volume,Open,High,Low
10/04/2011,1113,53153,1114.75,1115,1112.5
10/03/2011,1087.5,22111,1086.25,1087.5,1085.25
09/30/2011,1126,2978324,1158.25,1159.75,1121.5
09/29/2011,1159,12038,1158.25,1159.75,1157.75
09/28/2011,1145.5,13954,1146.25,1146.75,1145
09/27/2011,1168,15271,1169.75,1170,1167.75
09/26/2011,1157.5,14661,1157.25,1157.75,1157
09/23/2011,1129.8,3347254,1128.75,1138.5,1102
09/22/2011,1129,19053,1128.75,1130.5,1128.5
09/21/2011,1156,25523,1156.25,1157,1154.5
09/20/2011,1198.5,17877,1197.5,1199.5,1197.5
09/19/2011,1197.75,10770,1196.75,1197.75,1196.25
09/16/2011,1211.8,2659652,1207.5,1214.5,1194.75
09/15/2011,1206.5,29780,1207.5,1207.75,1206
09/14/2011,1178.75,16161,1178.5,1179.25,1178
09/13/2011,1169.25,2356,1170.5,1170.5,1169.25
09/12/2011,1169.75,6858,1167.25,1171.5,1166.5
09/09/2011,1158.1,1612129,1185.25,1194,1146.75
09/08/2011,1186.5,9509,1185.25,1188.25,1184.75
09/07/2011,1200.5,14829,1199.75,1200.5,1199.25
09/06/2011,1166.5,13406,1166.5,1167,1165.5
09/05/2011,1169.3,N/A,1169.3,1169.3,1169.3
09/02/2011,1169.3,2426867,1182,1203.25,1168.5
09/01/2011,1201.5,16031,1201.25,1202,1201
08/31/2011,1218,11961,1217.75,1218.25,1217
08/30/2011,1204,11719,1203,1205,1202.75
08/29/2011,1207,10218,1207.25,1207.5,1206.75
08/26/2011,1176,3053686,1156,1179.75,1132.75
08/25/2011,1155.25,10234,1156,1156.5,1155.25
08/24/2011,1169,11398,1171.75,1171.75,1168.75
08/23/2011,1158.5,15543,1160,1160,1158.25
08/22/2011,1122.75,13018,1123,1123.5,1122.5
08/19/2011,1124,3558566,1142.75,1153.25,1117.5
08/18/2011,1142.25,28486,1142.75,1143.25,1142
08/17/2011,1188,10406,1187.25,1189,1187.25
08/16/2011,1190.5,14188,1190.25,1190.5,1189.5
08/15/2011,1197,11710,1197,1197,1196
08/12/2011,1176.8,2715118,1167.25,1186.75,1146.75
08/11/2011,1163.25,24735,1167.25,1167.75,1162.25
08/10/2011,1119,36105,1121,1122,1117
08/09/2011,1177.5,36413,1178,1178.5,1176
08/08/2011,1104.25,49719,1104.25,1111.75,1100
08/05/2011,1197.8,6159119,1206,1219,1163.25
08/04/2011,1197,34397,1197.5,1199,1195.5
08/03/2011,1255.75,15033,1256,1256.25,1255
08/02/2011,1245.5,29836,1246.25,1247.25,1244.25
08/01/2011,1280.5,17393,1278.25,1280.75,1278
07/29/2011,1288.4,2886161,1283.5,1300.75,1278.5
07/28/2011,1297.75,21089,1297.25,1298.5,1295.5
07/27/2011,1300.25,13526,1298.75,1300.75,1298.75
07/26/2011,1325.5,9027,1325.5,1325.5,1325
07/25/2011,1332.75,9856,1333.25,1333.75,1332.75
07/22/2011,1341,1471955,1344,1347.75,1332.75
07/21/2011,1344,21989,1344,1344,1343.25
07/20/2011,1316.75,25354,1316.75,1317,1315.75
07/19/2011,1322.5,27424,1323,1323.25,1322.25
07/18/2011,1300.5,15836,1301,1301.25,1300.25
07/15/2011,1314.9,2296513,1307.75,1315.5,1300.5
07/14/2011,1307.5,11929,1307.75,1308,1307.5
07/13/2011,1307.25,60702,1304.5,1307.75,1304.5
07/12/2011,1309.25,8676,1309.75,1309.75,1308.5
07/11/2011,1318.25,16990,1316.25,1318.25,1316.25
07/08/2011,1341.8,2252331,1351.5,1354.5,1329.25
07/07/2011,1351,9515,1351.5,1351.75,1351
07/06/2011,1338,11078,1338.25,1338.5,1338
07/05/2011,1335.5,9877,1335.5,1335.75,1335.25
07/04/2011,1334.8,N/A,1334.8,1334.8,1334.8
07/01/2011,1334.8,1954616,1315.25,1336.5,1312.5
06/30/2011,1315.75,16274,1315.25,1316.25,1313.5
06/29/2011,1304.5,11340,1304,1305,1303.5
06/28/2011,1294,17766,1294.5,1295,1292.75
06/27/2011,1278,13328,1278,1278.25,1276.5
06/24/2011,1263.9,2493241,1279,1286,1261.25
06/23/2011,1283.5,25834,1279,1284,1277
06/22/2011,1278.75,19523,1279.25,1280.75,1277.5
06/21/2011,1287,27448,1289.5,1289.5,1286.25
06/20/2011,1272.75,6043,1273,1273.5,1272.75
06/17/2011,1266,2334882,1264.5,1277.25,1258.5
06/16/2011,1265.25,21571,1264.5,1265.5,1262.75
06/15/2011,1261.5,14741,1260.5,1262,1259.5
06/14/2011,1287.75,3690,1288.25,1289,1287.5
06/13/2011,1273.25,3306,1272.75,1273.75,1272
06/10/2011,1269.2,1453530,1287.75,1288.75,1267
06/09/2011,1288.5,25466,1287.75,1288.75,1286.75
06/08/2011,1278.75,21334,1278,1279,1275.25
06/07/2011,1287.25,20719,1287,1287.5,1284.5
06/06/2011,1285.25,10559,1284.5,1285.75,1283.75
06/03/2011,1296.3,2665742,1312.25,1313.5,1294.5
06/02/2011,1311.75,9814,1312.25,1313.5,1311.5
06/01/2011,1310,16375,1311,1313.5,1309.5
05/31/2011,1345,11897,1344.25,1345.25,1344
05/30/2011,1329.9,N/A,1329.9,1329.9,1329.9
05/27/2011,1329.9,1388648,1327,1333.75,1324.5
05/26/2011,1326.5,7643,1327,1327.25,1326
05/25/2011,1316.5,10713,1316.75,1317.25,1315.75
05/24/2011,1312.5,12611,1312.25,1313.5,1311.25
05/23/2011,1314,14025,1314.25,1315.25,1313.25
05/20/2011,1327.8,2247208,1341.75,1344,1327
05/19/2011,1341.75,6842,1341.75,1342,1341.25
05/18/2011,1339.75,7588,1339.75,1340.25,1338
05/17/2011,1327,12282,1327,1327.75,1326
05/16/2011,1322.75,33952,1323.75,1325.75,1320.5
05/13/2011,1334,2233850,1347.75,1352.5,1330.5
05/12/2011,1347.25,9538,1347.75,1348,1346
05/11/2011,1335.75,17869,1335.75,1339.5,1334.75
05/10/2011,1354.75,6448,1354.75,1355.25,1353
05/09/2011,1343.25,9725,1342.75,1344.25,1342.25
05/06/2011,1334.6,2671717,1336,1351.75,1331.75
05/05/2011,1336.5,12809,1336,1337.25,1333.25
05/04/2011,1344.75,8782,1343.5,1345,1343
05/03/2011,1349.5,11964,1350.25,1351.75,1348.75
05/02/2011,1357,7490,1357,1358.5,1356.5
04/29/2011,1359.7,1270478,1354.5,1363.75,1352.75
04/28/2011,1355,9777,1354.5,1355.5,1354
04/27/2011,1352,8360,1351.5,1352,1350.75
04/26/2011,1342,13107,1341.75,1342.25,1340.25
04/25/2011,1333,7828,1333,1333.25,1330.5
04/22/2011,1331,N/A,1331,1331,1331
04/21/2011,1331,1271379,1333.75,1337.75,1328
04/20/2011,1335.25,45522,1333.75,1335.5,1328
